,budget,homepage,id,original_language,original_title,overview,popularity,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genres_list,genres_count,genres_unique,new_keys,companies,country,language,year,profit,roi
35,150000000,http://www.transformersmovie.com/,8373,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",21.939663,2009-06-19,150000000,150.0,Released,Revenge is coming.,Transformers: Revenge of the Fallen,6.0,3138,"['Science Fiction', 'Action', 'Adventure']",3,Science Fiction,"['egypt', 'sun', 'chaos', 'symbol', 'artifact', 'transformers', 'tank', 'robot', 'imax', 'duringcreditsstinger']","['Paramount Pictures', 'DreamWorks SKG', 'Amblin Entertainment', 'Di Bonaventura Pictures', 'Platinum Dunes', 'Hasbro Studios', 'Revolution Sun Studios']",['United States of America'],"['en', 'es']",2009.0,150000000,100.0
36,210000000,http://www.transformersmovie.com,91314,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",116.840296,2014-06-25,210000000,165.0,Released,This is not war. It's extinction.,Transformers: Age of Extinction,5.8,3095,"['Science Fiction', 'Action', 'Adventure']",3,Science Fiction,"['sequel', 'alien', 'transformers', 'giant robot', 'robot', 'imax', 'transforming robot']","['Paramount Pictures', 'Amblin Entertainment', 'Di Bonaventura Pictures', 'Platinum Dunes', 'China Movie Channel', 'Hasbro Studios', 'Ian Bryce Productions', 'Revolution Sun Studios']",['United States of America'],['en'],2014.0,210000000,100.0
37,200000000,http://www.ozthegreatandpowerfulmovie.com,68728,en,Oz: The Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",46.985445,2013-03-07,200000000,130.0,Released,"In Oz, nothing is what it seems",Oz: The Great and Powerful,5.7,3530,"['Fantasy', 'Adventure', 'Family']",3,Fantasy,"['circus', 'witch', 'magic', 'hope', 'illusion', 'lost', 'magic trick', 'wizard', '3d']","['Walt Disney Pictures', 'Roth Films']",['United States of America'],['en'],2013.0,200000000,100.0
38,200000000,http://www.theamazingspiderman.com,102382,en,The Amazing Spider-Man 2,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.",89.270217,2014-04-16,200000000,142.0,Released,No more secrets.,The Amazing Spider-Man 2,6.5,4179,"['Action', 'Adventure', 'Fantasy']",3,Action,"['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']","['Columbia Pictures', 'Marvel Enterprises', 'Avi Arad Productions', 'Matt Tolmach Productions']",['United States of America'],['en'],2014.0,200000000,100.0
39,170000000,http://disney.go.com/tron/,20526,en,TRON: Legacy,"Sam Flynn, the tech-savvy and daring son of Kevin Flynn, investigates his father's disappearance and is pulled into The Grid. With the help of a mysterious program named Quorra, Sam quests to stop evil dictator Clu from crossing into the real world.",73.79505,2010-12-10,170000000,125.0,Released,The Game Has Changed.,TRON: Legacy,6.3,2841,"['Adventure', 'Action', 'Science Fiction']",3,Adventure,"['artificial intelligence', 'secret identity', 'computer program', 'dystopia', 'computer', 'deception', 'duel', 'motorcycle', 'neon light', 'autocracy']","['Walt Disney Pictures', 'LivePlanet', 'Prana Studios', 'Sean Bailey Productions', 'Revolution Sun Studios', 'Kontsept Film Company']",['United States of America'],['en'],2010.0,170000000,100.0
40,200000000,http://www.disney.go.com/cars/,49013,en,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,49.98659,2011-06-11,200000000,106.0,Released,Ka-ciao!,Cars 2,5.8,2033,"['Animation', 'Family', 'Adventure', 'Comedy']",4,Animation,"['car race', 'sequel', 'comedy', 'anthropomorphism', 'best friend', 'duringcreditsstinger']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],"['en', 'ja', 'it', 'fr']",2011.0,200000000,100.0
41,200000000,http://greenlanternmovie.warnerbros.com/,44912,en,Green Lantern,"For centuries, a small but powerful force of warriors called the Green Lantern Corps has sworn to keep intergalactic order. Each Green Lantern wears a ring that grants him superpowers. But when a new enemy called Parallax threatens to destroy the balance of power in the Universe, their fate and the fate of Earth lie in the hands of the first human ever recruited.",51.872839,2011-06-16,200000000,114.0,Released,"In our darkest hour, there will be light.",Green Lantern,5.1,2487,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",4,Adventure,"['dc comics', 'transformation', 'superhero', 'alien', 'alien infection', 'magical object', 'protector', 'super powers', 'origin', '3d']","['De Line Pictures', 'Warner Bros.', 'DC Entertainment']",['United States of America'],['en'],2011.0,200000000,100.0
42,200000000,http://disney.go.com/toystory/,10193,en,Toy Story 3,"Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy.",59.995418,2010-06-16,200000000,103.0,Released,No toy gets left behind.,Toy Story 3,7.6,4597,"['Animation', 'Family', 'Comedy']",3,Animation,"['hostage', 'college', 'toy', 'barbie', 'animation', 'escape', 'day care', 'teddy bear', 'duringcreditsstinger', 'toy comes to life', 'personification', 'inanimate objects coming to life', 'toy story']","['Walt Disney Pictures', 'Pixar Animation Studios']",['United States of America'],"['en', 'es']",2010.0,200000000,100.0
43,200000000,https://www.warnerbros.com/terminator-salvation,534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",71.862892,2009-05-20,200000000,115.0,Released,The End Begins.,Terminator Salvation,5.9,2463,"['Action', 'Science Fiction', 'Thriller']",3,Action,"['saving the world', 'artificial intelligence', 'prophecy', 'san francisco', 'cyborg', 'killer robot', 'gas station', 'post-apocalyptic', 'dystopia', 'army', 'firearm', 'wartime', 'los angeles']","['Columbia Pictures', 'The Halcyon Company', 'Wonderland Sound and Vision', 'Warner Bros.']","['Germany', 'Italy', 'United Kingdom', 'United States of America']","['en', 'it']",2009.0,200000000,100.0
44,190000000,http://www.furious7.com/,168259,en,Furious 7,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,102.322217,2015-04-01,190000000,137.0,Released,Vengeance Hits Home,Furious 7,7.3,4176,['Action'],1,Action,"['car race', 'speed', 'revenge', 'suspense', 'car', 'race', 'muscle car']","['Universal Pictures', 'Original Film', 'Fuji Television Network', 'Dentsu', 'One Race Films', 'China Film Co.', 'Québec Production Services Tax Credit', 'Media Rights Capital (MRC)', 'Abu Dhabi Film Commission', 'Colorado Office of Film, Television & Media']","['Japan', 'United States of America']",['en'],2015.0,190000000,100.0
45,200000000,http://www.worldwarzmovie.com,72190,en,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",81.834855,2013-06-20,200000000,116.0,Released,Remember Philly!,World War Z,6.7,5560,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",5,Action,"['dystopia', 'apocalypse', 'zombie', 'nuclear weapons', 'multiple perspectives', 'zombie apocalypse']","['Paramount Pictures', 'GK Films', 'Skydance Productions', 'Hemisphere Media Capital', 'Apparatus Productions', 'Latina Pictures', '2DUX²']","['United States of America', 'Malta']",['en'],2013.0,200000000,100.0
46,250000000,http://www.x-menmovies.com/,127585,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,118.078691,2014-05-15,250000000,131.0,Released,"To save the future, they must alter the past",X-Men: Days of Future Past,7.5,6032,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",4,Action,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']",[],"['United Kingdom', 'United States of America']",['en'],2014.0,250000000,100.0
47,190000000,,54138,en,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.291018,2013-05-05,190000000,132.0,Released,Earth Will Fall,Star Trek Into Darkness,7.4,4418,"['Action', 'Adventure', 'Science Fiction']",3,Action,"['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']","['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'Kurtzman/Orci']",['United States of America'],['en'],2013.0,190000000,100.0
48,195000000,http://jackthegiantkiller.warnerbros.com,81005,en,Jack the Giant Slayer,"The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself.",43.349855,2013-02-27,195000000,114.0,Released,Prepare for a giant adventure,Jack the Giant Slayer,5.5,2598,"['Action', 'Family', 'Fantasy']",3,Action,"['based on fairy tale', 'giant']","['New Line Cinema', 'Original Film', 'Legendary Pictures', 'Warner Bros.', 'Big Kid Pictures', 'Bad Hat Harry Productions']",['United States of America'],['en'],2013.0,195000000,100.0
49,105000000,,64682,en,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196071,2013-05-10,105000000,143.0,Released,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,The Great Gatsby,7.3,3769,"['Drama', 'Romance']",2,Drama,"['based on novel', 'infidelity', 'obsession', 'hope', '3d']","['Village Roadshow Pictures', 'Bazmark Films', 'Warner Bros.', 'A&E Television Networks', 'Red Wagon Entertainment', 'Spectrum Films']","['United States of America', 'Australia']",['en'],2013.0,105000000,100.0
50,150000000,http://disney.go.com/disneypictures/princeofpersia,9543,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",62.169881,2010-05-19,150000000,116.0,Released,Defy the Future,Prince of Persia: The Sands of Time,6.2,2317,"['Adventure', 'Fantasy', 'Action', 'Romance']",4,Adventure,"['persia', 'sandstorm', 'brother against brother', 'armageddon', 'regent', 'based on video game']","['Walt Disney Pictures', 'Jerry Bruckheimer Films']",['United States of America'],['en'],2010.0,150000000,100.0
51,180000000,http://www.pacificrimmovie.com/,68726,en,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",56.523205,2013-07-11,180000000,131.0,Released,"To Fight Monsters, We Created Monsters",Pacific Rim,6.7,4794,"['Action', 'Science Fiction', 'Adventure']",3,Action,"['dystopia', 'giant robot', 'giant monster', 'apocalypse', 'imax', 'duringcreditsstinger', '3d']","['Legendary Pictures', 'Warner Bros.', 'Disney Double Dare You (DDY)', 'Indochina Productions']","['United States of America', 'Canada']",['en'],2013.0,180000000,100.0
